,title,review_name,review_date,review_score,review_text
136,Panzero' - Italian StrEat Food from Puglia,newagegourmand,"February 14, 2020",5,"We have been to Panzero’ Apulian street food after a raccomandation of a friend. Food was just 100% real Pugliesi style, we had a sélection of antipasti to start follow by a real deal...Mr Panzerotti! Just perfect from beginning to the end. Friendly service and...More"
137,Panzero' - Italian StrEat Food from Puglia,lisel58,"January 29, 2020",5,"Best Italian food, panzerotti are just awesome! Sandwiches & pasta great. A small cozy place with friendly staff, a perfect spot for lunch or a quick snack.More"
138,Panzero' - Italian StrEat Food from Puglia,W2217VCmcgee,"January 25, 2020",2,I came to this restaurant with my family as it was highly rated on TripAdvisor. I ordered the octopus which was quite dry and the sauce very salty. I ordered dessert because I was still hungry but this was also a disappointing chilled dessert which...More
139,Panzero' - Italian StrEat Food from Puglia,ioanam687,"January 12, 2020",4,"For an Italian restaurant with Italian staff, they do not seem to think (or care) that Italians or people who speak Italian and understand them might be in the restaurant. The girl at the counter - brunette, long ponytail, was gossiping and speaking badly about...More"
140,Panzero' - Italian StrEat Food from Puglia,goffredocardinale_,"January 6, 2020",4,"Amazing Panzerotti! If you wanna get a bit of Puglia taste in Rotterdam you should definitely eat here. I advise everyone to take just 2 simple Snack panzerotti and not the meal one, they are both good but the snack is already big enough to...More"
141,Panzero' - Italian StrEat Food from Puglia,Tureikis,"December 29, 2019",4,"Good surprise, authentic Italian Food, fresh, tastefully and delicious. I ordered 3 pieces and was more than enough.. they offer all you can eat option, what may be too much .. Will come back ..More"
142,Panzero' - Italian StrEat Food from Puglia,771bramc,"December 19, 2019",5,"Very lovely authentic italian food. A lot of local specials served by great people. Ask the host for a recommendation, so you don't miss out on their signature dishes. We will definetly come back!"
143,Panzero' - Italian StrEat Food from Puglia,Emmanuel F,"November 30, 2019",5,"Very nice food from Puglia, friendly staff. All you can eat option.. Overall fine expérience. I recommend"
144,Panzero' - Italian StrEat Food from Puglia,aarongM2508VX,"November 14, 2019",5,This restaurant was delicious and affordable and really hit the spot. We had the daily special and lasagna and both did not disappoint. The restaurant is small but the service was top notch. The only thing that I can say that was annoying was sitting...More
145,Panzero' - Italian StrEat Food from Puglia,SaraBOC,"November 12, 2019",5,"Dear Luigi and Cosimo, I would like to thank you so much for the great evening you organized last week!! It was a very special occasion for me as I was completing a very important chapter of my life and wanted to celebrate with my...More"
146,Panzero' - Italian StrEat Food from Puglia,HansCB,"November 11, 2019",3,"The regional specialty food (calzone type folded dough) is interesting in this place, but it is not great - and for the same price you could get a better meal elsewhere. The restaurant is small and seating is a bit cramped. Service is friendly.More"
147,Panzero' - Italian StrEat Food from Puglia,GeronimoIII,"October 15, 2019",4,"Really fine and fresh Italian food. Very kindly service. We share the antipasti dishes and it was excellent. A very good Restaurant. Not the typical Italian meals who get offered as usual. We will taste and enjoy again at our next Rotterdam trip. Fausto, great...More"
148,Panzero' - Italian StrEat Food from Puglia,Carsten L,"September 28, 2019",1,not the first time that we got cold food. Unfortunately I don't know if that is an issue with Panzero's or Deliveroo who did the delivery. btw: the prices are to high for that tiny things you'll get.More
149,Panzero' - Italian StrEat Food from Puglia,Cléo M,"September 20, 2019",4,"Good food and good service, restaurant with a pretty and quiet terrace (shared with 3 other restaurants). The ""meal"" portion of the panzerotti is satisfying, but I recommend a cheese and grillef veggied appetizer as well : it is light and quite good. I would...More"
150,Panzero' - Italian StrEat Food from Puglia,Davide L,"September 8, 2019",5,"As Apulian, I must admit that ""Panzerò"" is the perfect place where to taste the best and traditional street food from Puglia. The ingredients comes from Puglia and are really amazing, therefore, the food is super tasty! Apulian food is famous for vegetables, cheese and...More"
151,Panzero' - Italian StrEat Food from Puglia,fransv319,"September 8, 2019",5,"The shop/ restaurant is always lively, plenty of friendly staff. There are always freshly baked panzerotti’s. Guests are young and old, they all feel welcome here. The food is delicious and very reasonably priced. No wonder that this shop is doing so well even after...More"
152,Panzero' - Italian StrEat Food from Puglia,julsie_huber,"August 23, 2019",5,The food is really delicious and the waiters are extremely friendly. The Panzerottis are perfect for Lunch or for a Snack! Try them!
153,Panzero' - Italian StrEat Food from Puglia,DaneinLux,"August 8, 2019",4,"Fantastic fresh food, warm cheese filled panzero's and more. Little cute restaurant, a few seats in- and outside."
154,Panzero' - Italian StrEat Food from Puglia,ReneeBarbara,"August 7, 2019",5,We enjoyed delicious food from Luigi and his team for a special birthday celebration. They delivered great quality food on time. The passion that they have for Puglia and its food makes the food and wine extra tasty!More
155,Panzero' - Italian StrEat Food from Puglia,aahoogendoorn,"August 3, 2019",5,"We passed by and couldn't resist to go in. This tiny place is the number 7 on TripAdvisor. If you're in the neighborhood, stop and have a panzerotti - basically small fries calzone pizzas. They are great. Just great. We will be back. No doubt.More"
156,Panzero' - Italian StrEat Food from Puglia,574philipj,"August 2, 2019",4,"Was in Rotterdam for the day, and had been told that the food here was great! I have to agree, I was not disappointed. The number of ‘mmm’ noises from myself, became a little embarrassing for my friend. Fully recommended.More"
157,Panzero' - Italian StrEat Food from Puglia,louishansel,"July 22, 2019",5,"I had a great time in Panzero with Luigi and all his team, everyone very kind and willing to make you feel at home, that’s the feeling, that you’re eating a delicious food at home. The place is very cozy and welcoming, and food just...More"
158,Panzero' - Italian StrEat Food from Puglia,Saskiavanthof,"July 21, 2019",5,"We had a very nice lunch today with Panzero. Luigi, the owner, and his staff have made our afternoon memorable. The food was very nice and the atmosphere very relaxed.Thanks a lot! And we will come again...More"
159,Panzero' - Italian StrEat Food from Puglia,path805,"July 15, 2019",5,"We spent an extra night in Rotterdam after the North Sea Jazz festival and were looking for a relaxed couple of hours with excellent food and wine. This restaurant completely fitted the bill. We enjoyed the food, wine and service."
160,Panzero' - Italian StrEat Food from Puglia,Verônica H,"July 14, 2019",5,"The food was delicious, and the environment was nice as well. I recommend it for people who are not looking for fast service and chill atmosphere"
161,Panzero' - Italian StrEat Food from Puglia,wherethetwainmeets,"June 26, 2019",1,"I live in Apulia for more than 20 years and in summer I fry them by myself. so I know a thing about this food So I was curious about how panzerotti are made abroad. I ordered one. It was not only fried too long,...More"
